"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",""Value"",""Flag Codes"""
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2017-11"",100.8297,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2017-12"",100.7827,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-01"",100.6708,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-02"",100.5237,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-03"",100.3804,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-04"",100.2592,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-05"",100.1648,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-06"",100.0714,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-07"",99.94749,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-08"",99.7817,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-09"",99.56918,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-10"",99.32261,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-11"",99.06016,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-12"",98.80887,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-01"",98.60748,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-02"",98.45804,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-03"",98.35642,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-04"",98.28008,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-05"",98.21421,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-06"",98.13946,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-07"",98.05708,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-08"",97.98009,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-09"",97.92818,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-10"",97.91508,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-11"",97.95493,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-12"",98.05299,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-01"",98.21751,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-02"",98.43937,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-03"",96.66422,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-04"",95.68893,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-05"",96.74333,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-06"",97.89145,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-07"",98.42961,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-08"",98.8548,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-09"",99.34035,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-10"",99.42262,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-11"",99.77377,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-12"",100.619,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-01"",101.0388,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-02"",101.3471,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-03"",101.8957,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-04"",102.0634,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-05"",102.3851,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-06"",102.7165,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-07"",102.9188,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-08"",102.9107,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-09"",102.8763,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-10"",102.8251,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-11"",102.7435,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-12"",102.6098,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-01"",102.4203,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-02"",102.1708,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-03"",101.8335,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-04"",101.3885,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-05"",100.8337,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-06"",100.223,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-07"",99.6235,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-08"",99.08582,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-09"",98.63273,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-10"",98.27493,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-11"",98.00972,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-12"",97.81834,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2023-01"",97.67725,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2023-02"",97.55456,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2023-03"",97.45956,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2023-04"",97.40269,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2023-05"",97.37431,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2023-06"",97.36234,"
"CAN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2023-07"",97.35778,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-01"",101.0297,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-02"",101.1518,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-03"",101.3465,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-04"",101.5921,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-05"",101.8432,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-06"",102.0636,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-07"",102.2206,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-08"",102.2765,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-09"",102.203,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-10"",101.991,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-11"",101.6901,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1975-12"",101.383,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-01"",101.0956,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-02"",100.7841,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-03"",100.4035,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-04"",99.94816,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-05"",99.42251,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-06"",98.88377,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-07"",98.38078,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-08"",97.94431,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-09"",97.58586,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-10"",97.29267,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-11"",97.04177,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1976-12"",96.82057,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-01"",96.62167,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-02"",96.4587,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-03"",96.35577,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-04"",96.31957,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-05"",96.35029,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-06"",96.43603,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-07"",96.56067,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-08"",96.71187,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-09"",96.88258,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-10"",97.07169,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-11"",97.28091,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1977-12"",97.50733,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-01"",97.73035,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-02"",97.8352,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-03"",97.92364,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-04"",98.00748,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-05"",98.05798,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-06"",98.07392,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-07"",98.0843,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-08"",98.10909,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-09"",98.1339,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-10"",98.16321,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-11"",98.20082,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1978-12"",98.25366,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-01"",98.31865,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-02"",98.39797,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-03"",98.50005,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-04"",98.63158,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-05"",98.81319,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-06"",99.07442,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-07"",99.42467,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-08"",99.86315,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-09"",100.3764,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-10"",100.9427,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-11"",101.525,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1979-12"",102.09,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-01"",102.6067,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-02"",103.0565,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-03"",103.4512,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-04"",103.8261,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-05"",104.2109,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-06"",104.6282,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-07"",105.0597,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-08"",105.4509,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-09"",105.723,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-10"",105.8124,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-11"",105.7037,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1980-12"",105.4317,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-01"",105.0911,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-02"",104.7439,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-03"",104.4118,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-04"",104.0874,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-05"",103.7529,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-06"",103.3977,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-07"",103.0567,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-08"",102.7438,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-09"",102.4404,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-10"",102.0964,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-11"",101.6741,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1981-12"",101.171,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-01"",100.6011,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-02"",99.99023,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-03"",99.37443,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-04"",98.81086,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-05"",98.32834,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-06"",97.93674,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-07"",97.64399,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-08"",97.47411,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-09"",97.4425,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-10"",97.56973,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-11"",97.85235,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1982-12"",98.27464,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-01"",98.78022,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-02"",99.30333,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-03"",99.79951,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-04"",100.2365,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-05"",100.5808,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-06"",100.8237,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-07"",100.9769,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-08"",101.0676,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-09"",101.1266,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-10"",101.1633,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-11"",101.1927,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1983-12"",101.2156,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-01"",101.2089,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-02"",101.1272,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-03"",100.9426,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-04"",100.6301,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-05"",100.1894,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-06"",99.64191,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-07"",99.03921,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-08"",98.45175,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-09"",97.94102,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-10"",97.54345,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-11"",97.2384,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1984-12"",96.98743,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-01"",96.76491,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-02"",96.58527,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-03"",96.47147,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-04"",96.44058,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-05"",96.51109,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-06"",96.67224,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-07"",96.91051,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-08"",97.21312,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-09"",97.55876,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-10"",97.89949,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-11"",98.19651,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1985-12"",98.41994,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-01"",98.57535,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-02"",98.68163,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-03"",98.77027,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-04"",98.866,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-05"",98.9838,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-06"",99.12998,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-07"",99.30729,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-08"",99.52221,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-09"",99.76744,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-10"",100.0223,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-11"",100.2733,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1986-12"",100.5427,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-01"",100.8332,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-02"",101.1411,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-03"",101.4655,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-04"",101.7946,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-05"",102.0901,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-06"",102.3425,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-07"",102.5496,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-08"",102.6985,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-09"",102.7802,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-10"",102.7982,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-11"",102.7801,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1987-12"",102.7637,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-01"",102.7569,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-02"",102.7379,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-03"",102.6762,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-04"",102.548,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-05"",102.3504,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-06"",102.1075,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-07"",101.8628,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-08"",101.634,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-09"",101.446,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-10"",101.3125,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-11"",101.2219,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1988-12"",101.1712,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-01"",101.1507,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-02"",101.1456,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-03"",101.1281,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-04"",101.0833,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-05"",101.0114,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-06"",100.9294,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-07"",100.8413,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-08"",100.7406,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-09"",100.6305,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-10"",100.5246,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-11"",100.4336,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-12"",100.3494,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-01"",100.2686,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-02"",100.1807,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-03"",100.0858,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-04"",99.98215,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-05"",99.86198,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-06"",99.69764,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-07"",99.49574,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-08"",99.27405,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-09"",99.04688,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-10"",98.84855,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-11"",98.70914,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-12"",98.64198,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-01"",98.64466,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-02"",98.69742,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-03"",98.76827,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-04"",98.82143,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-05"",98.84742,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-06"",98.84565,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-07"",98.82041,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-08"",98.78841,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-09"",98.76172,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-10"",98.74529,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-11"",98.74612,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-12"",98.76248,"
"ZAF,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-01"",98.76934,"
